Identificador único del municipio,Clave de entidad federativa,Entidad federativa,Clave de municipio o delegación,Municipio o delegación,Estimador_x,Porcentaje de población de 20 años y más con obesidad.,Porcentaje de población de 20 años y más con diagnóstico previo de hipertensión.,Porcentaje de población de 20 años y más con diagnóstico previo de diabetes.,Municipio,Estimador_y,Ingreso Corriente Promedio Trimestral por Hogar 2020,Codigo,Total,municipio,entidad,Big,Medium,Small,Total_Pharmacies,Pharmacy_Density_per_100k,CVEGEO,Big_Pharmacy_Ratio,Medium_Pharmacy_Ratio,Total_Trimestral_Income,Income_per_Big_Pharmacy
16113,16.0,MICHOACÁN DE OCAMPO,113.0,José Sixto Verduzco,Valor,26.10106488647138,22.182360136505007,12.097412999784536,JOSÉ SIXTO VERDUZCO,Valor,38329.5589858966,16 113,26213,JOSÉ SIXTO VERDUZCO,MICHOACÁN DE OCAMPO,8.0,8.0,9.0,25.0,95.3725250829741,16.0113.0,30.519208026551713,30.519208026551713,1004732729.6973075,1255.9159121216344
21013,21.0,PUEBLA,13.0,Altepexi,Valor,33.784560536880235,12.739543070109569,10.212248526574733,ALTEPEXI,Valor,27728.2807278484,21 013,22629,ALTEPEXI,PUEBLA,5.0,6.0,2.0,13.0,57.448406911485264,21.013.0,22.095541119802025,26.51464934376243,627463264.5904814,1254.9265291809627
29050,29.0,TLAXCALA,50.0,San Francisco Tetlanohcan,Valor,29.439756921612414,12.685721007092553,8.01259662961306,SAN FRANCISCO TETLANOHCAN,Valor,31963.7729799478,29 050,11761,SAN FRANCISCO TETLANOHCAN,TLAXCALA,3.0,3.0,3.0,9.0,76.52410509310432,29.050.0,25.508035031034776,25.508035031034776,375925934.0171661,1253.0864467238869
21204,21.0,PUEBLA,204.0,Yaonáhuac,Valor,32.756964420862296,14.95362279146427,8.806369670429874,YAONÁHUAC,Valor,31596.6599138591,21 204,7926,YAONÁHUAC,PUEBLA,2.0,0.0,0.0,2.0,25.233409033560434,21.0204.0,25.233409033560434,0.0,250435126.47724724,1252.1756323862362
25015,25.0,SINALOA,15.0,Salvador Alvarado,Valor,47.05587757589262,17.446464919011525,11.486792080499317,SALVADOR ALVARADO,Valor,51903.8366528627,25 015,79492,SALVADOR ALVARADO,SINALOA,33.0,11.0,11.0,55.0,69.18935238766166,25.015.0,41.51361143259699,13.83787047753233,4125939783.209362,1250.2847827907158
31082,31.0,YUCATÁN,82.0,Telchac Pueblo,Valor,46.93872792360104,24.452498848362335,11.423188835024606,TELCHAC PUEBLO,Valor,35510.3058102846,31 082,3512,TELCHAC PUEBLO,YUCATÁN,1.0,1.0,0.0,2.0,56.947608200455576,31.082.0,28.473804100227788,28.473804100227788,124712194.0057195,1247.121940057195
14047,14.0,JALISCO,47.0,Jamay,Valor,35.553215811683835,14.906715595538657,7.563285065062138,JAMAY,Valor,45069.7511679385,14 047,24894,JAMAY,JALISCO,9.0,8.0,2.0,19.0,76.32361211536916,14.047.0,36.153289949385396,32.13625773278702,1121966385.574661,1246.629317305179
21039,21.0,PUEBLA,39.0,Cuautempan,Valor,26.74994718005085,15.683657075077846,8.987120904976322,CUAUTEMPAN,Valor,25292.4821358015,21 039,9837,CUAUTEMPAN,PUEBLA,2.0,2.0,3.0,7.0,71.1599064755515,21.039.0,20.33140185015757,20.33140185015757,248802146.76987934,1244.0107338493967
20055,20.0,OAXACA,55.0,Mariscala de Juárez,Valor,25.57547929960837,20.46660264650141,9.763301144278007,MARISCALA DE JUÁREZ,Valor,33246.2326170558,20 055,3739,MARISCALA DE JUÁREZ,OAXACA,1.0,3.0,5.0,9.0,240.70607114201658,20.055.0,26.74511901577962,80.23535704733887,124307663.75517164,1243.0766375517164
20006,20.0,OAXACA,6.0,Asunción Nochixtlán,Valor,31.651653568632714,17.717513007351894,11.041440854677038,ASUNCIÓN NOCHIXTLÁN,Valor,36444.6327769725,20 006,20464,ASUNCIÓN NOCHIXTLÁN,OAXACA,6.0,6.0,12.0,24.0,117.27912431587178,20.06.0,29.319781078967946,29.319781078967946,745802965.1479653,1243.0049419132756
29005,29.0,TLAXCALA,5.0,Apizaco,Valor,32.394354091855284,15.065272200356572,8.796365349067365,APIZACO,Valor,41554.1103843653,29 005,80725,APIZACO,TLAXCALA,27.0,11.0,23.0,61.0,75.56519046144318,29.05.0,33.44688758129452,13.626509755342212,3354455560.7778893,1242.3909484362553
19032,19.0,NUEVO LEÓN,32.0,Lampazos de Naranjo,Valor,43.03978165775831,20.817228752719608,12.958920979410316,LAMPAZOS DE NARANJO,Valor,46393.8698044999,19 032,5351,LAMPAZOS DE NARANJO,NUEVO LEÓN,2.0,1.0,1.0,4.0,74.75238273219959,19.032.0,37.376191366099796,18.688095683049898,248253597.32387894,1241.2679866193948
30009,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,9.0,Alto Lucero de Gutiérrez Barrios,Valor,38.08783286633062,27.5599623127117,14.133560434742988,ALTO LUCERO DE GUTIÉRREZ BARRIOS,Valor,35229.4417012121,30 009,28184,ALTO LUCERO DE GUTIÉRREZ BARRIOS,VERACRUZ DE IGNACIO DE LA LLAVE,8.0,10.0,5.0,23.0,81.6065852966222,30.09.0,28.38489923360772,35.48112404200965,992906584.9069618,1241.1332311337023
30113,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,113.0,Naranjal,Valor,33.41344995303406,20.632420121169158,9.645065120824949,NARANJAL,Valor,26883.3726301522,30 113,4614,NARANJAL,VERACRUZ DE IGNACIO DE LA LLAVE,1.0,0.0,1.0,2.0,43.346337234503686,30.0113.0,21.673168617251843,0.0,124039881.31552225,1240.3988131552226
32047,32.0,ZACATECAS,47.0,Teúl de González Ortega,Valor,30.151408363781627,21.528475024415467,11.009592838255672,TEÚL DE GONZÁLEZ ORTEGA,Valor,46196.1652577087,32 047,5356,TEÚL DE GONZÁLEZ ORTEGA,ZACATECAS,2.0,3.0,1.0,6.0,112.02389843166542,32.047.0,37.34129947722181,56.01194921583271,247426661.1202878,1237.1333056014391
21209,21.0,PUEBLA,209.0,Zapotitlán,Valor,15.883680267882724,17.150306054219556,8.775633140315659,ZAPOTITLÁN,Valor,28770.2574090906,21 209,8595,ZAPOTITLÁN,PUEBLA,2.0,1.0,3.0,6.0,69.80802792321117,21.0209.0,23.26934264107039,11.634671320535196,247280362.4311337,1236.4018121556685
32031,32.0,ZACATECAS,31.0,Monte Escobedo,Valor,31.923058204304382,18.576345900985935,13.180690856329063,MONTE ESCOBEDO,Valor,42682.4346525177,32 031,8683,MONTE ESCOBEDO,ZACATECAS,3.0,3.0,1.0,7.0,80.61729816883566,32.031.0,34.55027064378671,34.55027064378671,370611580.08781123,1235.3719336260374
07113,7.0,CHIAPAS,113.0,Aldama,Valor,18.65487496308947,10.977564644356404,4.867087256770825,ALDAMA,Valor,14549.6561350655,07 113,8480,ALDAMA,CHIAPAS,1.0,1.0,0.0,2.0,23.58490566037736,7.0113.0,11.79245283018868,11.79245283018868,123381084.02535543,1233.8108402535543
32011,32.0,ZACATECAS,11.0,Trinidad García de la Cadena,Valor,29.94965738624064,22.302558375337103,12.107868461417315,TRINIDAD GARCÍA DE LA CADENA,Valor,36287.764957302,32 011,3362,TRINIDAD GARCÍA DE LA CADENA,ZACATECAS,1.0,1.0,1.0,3.0,89.2325996430696,32.011.0,29.744199881023203,29.744199881023203,121999465.78644933,1219.9946578644933
30080,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,80.0,Ixhuatlán del Café,Valor,38.65288449283202,21.715543002956593,10.645912767552069,IXHUATLÁN DEL CAFÉ,Valor,26271.6299206558,30 080,23132,IXHUATLÁN DEL CAFÉ,VERACRUZ DE IGNACIO DE LA LLAVE,5.0,5.0,1.0,11.0,47.553173093550065,30.080.0,21.61507867888639,21.61507867888639,607715343.32461,1215.43068664922
21215,21.0,PUEBLA,215.0,Zongozotla,Valor,33.79103599798556,16.299167571128823,10.156526513492485,ZONGOZOTLA,Valor,26664.9102913584,21 215,4539,ZONGOZOTLA,PUEBLA,1.0,3.0,2.0,6.0,132.18770654329145,21.0215.0,22.03128442388191,66.09385327164573,121032027.81247577,1210.3202781247578
20150,20.0,OAXACA,150.0,San Francisco Telixtlahuaca,Valor,35.891787371316084,17.9451693681899,7.743933231830041,SAN FRANCISCO TELIXTLAHUACA,Valor,34894.8523726806,20 150,13856,SAN FRANCISCO TELIXTLAHUACA,OAXACA,4.0,3.0,6.0,13.0,93.82217090069284,20.0150.0,28.868360277136258,21.651270207852196,483503074.47586244,1208.7576861896562
29051,29.0,TLAXCALA,51.0,San Jerónimo Zacualpan,Valor,26.499734405636723,16.648699651424657,7.715739026510064,SAN JERÓNIMO ZACUALPAN,Valor,29476.7322524364,29 051,4092,SAN JERÓNIMO ZACUALPAN,TLAXCALA,1.0,2.0,1.0,4.0,97.75171065493646,29.051.0,24.437927663734115,48.87585532746823,120618788.37696974,1206.1878837696975
11012,11.0,GUANAJUATO,12.0,Cuerámaro,Valor,27.444420530056803,19.12761409149919,10.805970076937948,CUERÁMARO,Valor,38960.26151499,11 012,30857,CUERÁMARO,GUANAJUATO,10.0,2.0,6.0,18.0,58.33360339631202,11.012.0,32.407557442395564,6.4815114884791125,1202196789.5680466,1202.1967895680466
07085,7.0,CHIAPAS,85.0,Soyaló,Valor,35.82295548781572,16.365033781882207,8.54640680218112,SOYALÓ,Valor,22060.6745182622,07 085,10890,SOYALÓ,CHIAPAS,2.0,2.0,2.0,6.0,55.09641873278236,7.085.0,18.365472910927455,18.365472910927455,240240745.50387534,1201.2037275193768
15008,15.0,MÉXICO,8.0,Amatepec,Valor,32.164467452112774,23.066820056799912,10.159160826991132,AMATEPEC,Valor,28483.2505531992,15 008,25244,AMATEPEC,MÉXICO,6.0,4.0,7.0,17.0,67.3427349073047,15.08.0,23.768024084931074,15.845349389954048,719031176.9649606,1198.385294941601
30192,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,192.0,Vega de Alatorre,Valor,38.70218588462536,25.32064719556843,12.64639679689725,VEGA DE ALATORRE,Valor,35569.3530939592,30 192,20204,VEGA DE ALATORRE,VERACRUZ DE IGNACIO DE LA LLAVE,6.0,9.0,6.0,21.0,103.93981389823799,30.0192.0,29.69708968521085,44.545634527816276,718643209.9103518,1197.7386831839196
07067,7.0,CHIAPAS,67.0,Pantepec,Valor,26.29494738602714,13.466891348219765,8.295175211301695,PANTEPEC,Valor,19517.7835062572,07 067,12266,PANTEPEC,CHIAPAS,2.0,1.0,2.0,5.0,40.76308495026904,7.067.0,16.305233980107616,8.152616990053808,239405132.48775083,1197.0256624387541
07073,7.0,CHIAPAS,73.0,Rayón,Valor,32.73573999596942,15.869591329871154,6.736591505833227,RAYÓN,Valor,22024.6712679571,07 073,10866,RAYÓN,CHIAPAS,2.0,3.0,6.0,11.0,101.23320449107307,7.073.0,18.406037180195103,27.60905577029266,239320077.99762183,1196.600389988109
07054,7.0,CHIAPAS,54.0,Mazatán,Valor,31.54879593409691,17.84285748844373,10.07127283457358,MAZATÁN,Valor,29624.5888357406,07 054,28250,MAZATÁN,CHIAPAS,7.0,8.0,10.0,25.0,88.49557522123894,7.054.0,24.778761061946902,28.318584070796458,836894634.609672,1195.5637637281027
14026,14.0,JALISCO,26.0,Concepción de Buenos Aires,Valor,37.07960400550462,16.78053102441243,8.82526483342337,CONCEPCIÓN DE BUENOS AIRES,Valor,37712.4376969,14 026,6334,CONCEPCIÓN DE BUENOS AIRES,JALISCO,2.0,3.0,3.0,8.0,126.30249447426586,14.026.0,31.575623618566464,47.3634354278497,238870580.3721646,1194.352901860823
11016,11.0,GUANAJUATO,16.0,Huanímaro,Valor,25.416504451128123,20.15896033262652,11.184697802998434,HUANÍMARO,Valor,33817.8240169055,11 016,21128,HUANÍMARO,GUANAJUATO,6.0,3.0,2.0,11.0,52.06361226808027,11.016.0,28.398333964407424,14.199166982203712,714502985.8291794,1190.838309715299
15034,15.0,MÉXICO,34.0,Ecatzingo,Valor,32.90079336742812,15.468748725497989,8.312956456564972,ECATZINGO,Valor,32893.0872127218,15 034,10827,ECATZINGO,MÉXICO,3.0,1.0,0.0,4.0,36.94467534866537,15.034.0,27.70850651149903,9.236168837166343,356133455.252139,1187.11151750713
30097,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,97.0,Lerdo de Tejada,Valor,35.96587956718481,27.51194943438707,16.70420142634469,LERDO DE TEJADA,Valor,43423.5642950326,30 097,19123,LERDO DE TEJADA,VERACRUZ DE IGNACIO DE LA LLAVE,7.0,3.0,5.0,15.0,78.43957538043195,30.097.0,36.605135177534905,15.687915076086387,830388820.0139084,1186.269742877012
21107,21.0,PUEBLA,107.0,Olintla,Valor,26.08052696962272,14.813458960296929,9.99229751175503,OLINTLA,Valor,19724.2726700528,21 107,11993,OLINTLA,PUEBLA,2.0,1.0,0.0,3.0,25.01459184524306,21.0107.0,16.67639456349537,8.338197281747686,236553202.13194323,1182.7660106597161
21141,21.0,PUEBLA,141.0,San Pedro Yeloixtlahuaca,Valor,25.628222258738585,20.12957127271173,8.65609453317802,SAN PEDRO YELOIXTLAHUACA,Valor,33877.405867213,21 141,3488,SAN PEDRO YELOIXTLAHUACA,PUEBLA,1.0,1.0,3.0,5.0,143.34862385321102,21.0141.0,28.669724770642205,28.669724770642205,118164391.66483894,1181.6439166483894
30046,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,46.0,Cosautlán de Carvajal,Valor,37.54300854073377,21.680383803587183,12.383527878916752,COSAUTLÁN DE CARVAJAL,Valor,29235.2856944712,30 046,16167,COSAUTLÁN DE CARVAJAL,VERACRUZ DE IGNACIO DE LA LLAVE,4.0,4.0,4.0,12.0,74.2252737056968,30.046.0,24.741757901898932,24.741757901898932,472646863.8225159,1181.6171595562898
16028,16.0,MICHOACÁN DE OCAMPO,28.0,Churintzio,Valor,22.156543734990137,24.427471277433394,11.675737614862966,CHURINTZIO,Valor,45119.8868529571,16 028,5233,CHURINTZIO,MICHOACÁN DE OCAMPO,2.0,3.0,5.0,10.0,191.0949742021785,16.028.0,38.2189948404357,57.32849226065354,236112367.90152448,1180.5618395076224
30067,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,67.0,Filomeno Mata,Valor,35.82889850028316,12.224260604483026,7.378899405499632,FILOMENO MATA,Valor,18463.1568964252,30 067,19179,FILOMENO MATA,VERACRUZ DE IGNACIO DE LA LLAVE,3.0,7.0,3.0,13.0,67.78247041034464,30.067.0,15.642108556233381,36.49825329787789,354104886.11653894,1180.349620388463
21205,21.0,PUEBLA,205.0,Yehualtepec,Valor,33.01517073255989,13.94076824714212,8.296076990959383,YEHUALTEPEC,Valor,26831.8726005043,21 205,26392,YEHUALTEPEC,PUEBLA,6.0,8.0,5.0,19.0,71.99151257956957,21.0205.0,22.734161867232494,30.31221582297666,708146781.6725094,1180.244636120849
14033,14.0,JALISCO,33.0,Degollado,Valor,29.33793876403017,16.647435144116642,8.80032788716045,DEGOLLADO,Valor,44475.5763938458,14 033,21226,DEGOLLADO,JALISCO,8.0,9.0,2.0,19.0,89.51286158484876,14.033.0,37.68962593046264,42.40082917177047,944038584.5357709,1180.0482306697136
07066,7.0,CHIAPAS,66.0,Pantelhó,Valor,24.911204492681147,9.29147211289882,6.460843932926276,PANTELHÓ,Valor,17884.8911334914,07 066,26391,PANTELHÓ,CHIAPAS,4.0,4.0,5.0,13.0,49.25921715736425,7.066.0,15.156682202265923,15.156682202265923,472000161.90397155,1180.0004047599289
07060,7.0,CHIAPAS,60.0,Ocotepec,Valor,19.182370843010442,13.472343505040072,6.979785420660238,OCOTEPEC,Valor,16707.0647646288,07 060,14088,OCOTEPEC,CHIAPAS,2.0,1.0,2.0,5.0,35.49119818285065,7.060.0,14.19647927314026,7.09823963657013,235369128.40409055,1176.8456420204527
12044,12.0,GUERRERO,44.0,Mochitlán,Valor,33.306718909641944,17.519311029365884,12.506657009173189,MOCHITLÁN,Valor,28428.4167805711,12 044,12402,MOCHITLÁN,GUERRERO,3.0,1.0,2.0,6.0,48.37929366231253,12.044.0,24.189646831156264,8.063215610385422,352569224.9126428,1175.2307497088093
21078,21.0,PUEBLA,78.0,Huitzilan de Serdán,Valor,33.53703754339688,11.230649246222935,8.284979828839555,HUITZILAN DE SERDÁN,Valor,22121.5720210561,21 078,15928,HUITZILAN DE SERDÁN,PUEBLA,3.0,0.0,1.0,4.0,25.113008538422907,21.078.0,18.834756403817178,0.0,352352399.15138155,1174.5079971712719
11021,11.0,GUANAJUATO,21.0,Moroleón,Valor,27.887656317998122,22.02387975861569,12.607151419376242,MOROLEÓN,Valor,49535.2169810052,11 021,47261,MOROLEÓN,GUANAJUATO,20.0,5.0,17.0,42.0,88.86819999576818,11.021.0,42.318190474175324,10.579547618543831,2341083889.739287,1170.5419448696434
30016,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,16.0,La Antigua,Valor,42.5789682744014,23.683201778919383,14.794716244934213,LA ANTIGUA,Valor,44885.1130637246,30 016,28682,LA ANTIGUA,VERACRUZ DE IGNACIO DE LA LLAVE,11.0,4.0,8.0,23.0,80.18966599260861,30.016.0,38.351579387769334,13.946028868279758,1287394812.893749,1170.358920812499
20015,20.0,OAXACA,15.0,Coatecas Altas,Valor,15.783896738252084,15.031787365356353,10.432155754214097,COATECAS ALTAS,Valor,21828.3424109352,20 015,5356,COATECAS ALTAS,OAXACA,1.0,0.0,0.0,1.0,18.670649738610905,20.015.0,18.670649738610905,0.0,116912601.95296894,1169.1260195296893
20345,20.0,OAXACA,345.0,San Sebastián Ixcapa,Valor,30.0645820713074,18.2505765635457,9.275460424900468,SAN SEBASTIÁN IXCAPA,Valor,27891.7220460571,20 345,4188,SAN SEBASTIÁN IXCAPA,OAXACA,1.0,0.0,0.0,1.0,23.87774594078319,20.0345.0,23.87774594078319,0.0,116810531.92888714,1168.1053192888714
10018,10.0,DURANGO,18.0,El Oro,Valor,40.97919411249619,26.63947627475644,15.172158344433997,EL ORO,Valor,44901.1941256826,10 018,10384,EL ORO,DURANGO,4.0,5.0,4.0,13.0,125.19260400616332,10.018.0,38.52080123266564,48.15100154083205,466253999.80108815,1165.6349995027203
29001,29.0,TLAXCALA,1.0,Amaxac de Guerrero,Valor,31.460432440352353,12.835886919178664,6.953293950823653,AMAXAC DE GUERRERO,Valor,40716.37126343,29 001,11403,AMAXAC DE GUERRERO,TLAXCALA,4.0,2.0,6.0,12.0,105.23546435148646,29.01.0,35.07848811716215,17.539244058581076,464288781.5168923,1160.7219537922308
30166,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,166.0,Tepetlán,Valor,37.531280237913286,22.76210210226269,12.238203735230972,TEPETLÁN,Valor,24518.9872723456,30 166,9405,TEPETLÁN,VERACRUZ DE IGNACIO DE LA LLAVE,2.0,0.0,1.0,3.0,31.89792663476874,30.0166.0,21.26528442317916,0.0,230601075.29641035,1153.0053764820518
07107,7.0,CHIAPAS,107.0,Villa Corzo,Valor,31.800284286149967,15.999290614857207,8.958101187214712,VILLA CORZO,Valor,21028.847344621,07 107,65643,VILLA CORZO,CHIAPAS,12.0,17.0,29.0,58.0,88.35671739560959,7.0107.0,18.28070015081578,25.897658546989017,1380396626.2429564,1150.3305218691303
07070,7.0,CHIAPAS,70.0,El Porvenir,Valor,22.324812224076496,16.06336315161081,6.475728905736004,EL PORVENIR,Valor,18736.4499634728,07 070,12263,EL PORVENIR,CHIAPAS,2.0,1.0,5.0,8.0,65.23689146212183,7.070.0,16.309222865530458,8.154611432765229,229765085.90206698,1148.825429510335
29056,29.0,TLAXCALA,56.0,Santa Ana Nopalucan,Valor,31.442915304192436,14.021084265607035,9.349614354830567,SANTA ANA NOPALUCAN,Valor,28851.6329439353,29 056,7952,SANTA ANA NOPALUCAN,TLAXCALA,2.0,2.0,3.0,7.0,88.02816901408451,29.056.0,25.150905432595575,25.150905432595575,229428185.1701735,1147.1409258508675
30186,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,186.0,Tomatlán,Valor,38.44144696313494,25.6904493405138,10.32039966954631,TOMATLÁN,Valor,31850.5349792938,30 186,7197,TOMATLÁN,VERACRUZ DE IGNACIO DE LA LLAVE,2.0,0.0,3.0,5.0,69.47339169098235,30.0186.0,27.789356676392945,0.0,229228300.24597746,1146.1415012298874
07106,7.0,CHIAPAS,106.0,Venustiano Carranza,Valor,31.839370985512993,16.005432050288395,9.215188223239487,VENUSTIANO CARRANZA,Valor,20411.2819455198,07 106,67292,VENUSTIANO CARRANZA,CHIAPAS,12.0,16.0,16.0,44.0,65.38667300719254,7.0106.0,17.8327290019616,23.776972002615466,1373515984.6779184,1144.5966538982655
07049,7.0,CHIAPAS,49.0,Larráinzar,Valor,25.428527062767525,10.26501933368395,5.197376132573202,LARRÁINZAR,Valor,18256.3336113127,07 049,31259,LARRÁINZAR,CHIAPAS,5.0,8.0,7.0,20.0,63.98157330688762,7.049.0,15.995393326721905,25.592629322755048,570674732.3560237,1141.3494647120472
20082,20.0,OAXACA,82.0,San Agustín Chayuco,Valor,19.93704149238131,15.578974284875422,8.639298942135241,SAN AGUSTÍN CHAYUCO,Valor,27415.6724335041,20 082,4163,SAN AGUSTÍN CHAYUCO,OAXACA,1.0,0.0,0.0,1.0,24.02113860196973,20.082.0,24.02113860196973,0.0,114131444.34067757,1141.3144434067758
30082,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,82.0,Ixhuatlán del Sureste,Valor,44.29457520149466,20.969472888775677,11.040217171260135,IXHUATLÁN DEL SURESTE,Valor,35931.2718859002,30 082,15831,IXHUATLÁN DEL SURESTE,VERACRUZ DE IGNACIO DE LA LLAVE,5.0,1.0,4.0,10.0,63.16720358789717,30.082.0,31.583601793948585,6.316720358789716,568827965.2256861,1137.6559304513721
12064,12.0,GUERRERO,64.0,Tlalchapa,Valor,34.33603986078731,15.426027020937752,12.286951241754226,TLALCHAPA,Valor,29162.2529061493,12 064,11681,TLALCHAPA,GUERRERO,3.0,0.0,2.0,5.0,42.80455440458864,12.064.0,25.682732642753187,0.0,340644276.19672996,1135.4809206557666
21038,21.0,PUEBLA,38.0,Cuapiaxtla de Madero,Valor,38.077380672462816,11.627594728991399,8.541083296547464,CUAPIAXTLA DE MADERO,Valor,32255.7401258676,21 038,10542,CUAPIAXTLA DE MADERO,PUEBLA,3.0,3.0,1.0,7.0,66.40106241699867,21.038.0,28.457598178713717,28.457598178713717,340040012.40689623,1133.4667080229874
15015,15.0,MÉXICO,15.0,Atlautla,Valor,33.29720724903161,16.81246441737963,10.558622031329804,ATLAUTLA,Valor,35529.8622810999,15 015,31900,ATLAUTLA,MÉXICO,10.0,8.0,9.0,27.0,84.63949843260188,15.015.0,31.347962382445143,25.078369905956112,1133402606.7670867,1133.4026067670866
20057,20.0,OAXACA,57.0,Matías Romero Avendaño,Valor,20.050668297090855,22.911349450430063,26.730224422894132,MATÍAS ROMERO AVENDAÑO,Valor,38470.9724234861,20 057,38183,MATÍAS ROMERO AVENDAÑO,OAXACA,13.0,6.0,21.0,40.0,104.7586622318833,20.057.0,34.04656522536207,15.713799334782497,1468937140.0459697,1129.9516461892074
12050,12.0,GUERRERO,50.0,Pungarabato,Valor,36.400074287808735,17.80149271555008,11.520516646440937,PUNGARABATO,Valor,35181.5956215396,12 050,38482,PUNGARABATO,GUERRERO,12.0,11.0,24.0,47.0,122.13502416714309,12.050.0,31.183410425653552,28.58479289018242,1353858162.708087,1128.2151355900724
16049,16.0,MICHOACÁN DE OCAMPO,49.0,Madero,Valor,32.65675854553602,17.251992797849415,9.256022517158742,MADERO,Valor,29492.7782434384,16 049,19086,MADERO,MICHOACÁN DE OCAMPO,5.0,4.0,7.0,16.0,83.83108037304831,16.049.0,26.1972126165776,20.957770093262077,562899165.5542653,1125.7983311085304
30008,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,8.0,Alpatláhuac,Valor,30.283819341269886,21.732975560111505,9.362662123201368,ALPATLÁHUAC,Valor,21731.2463516861,30 008,10338,ALPATLÁHUAC,VERACRUZ DE IGNACIO DE LA LLAVE,2.0,2.0,1.0,5.0,48.365254401238154,30.08.0,19.34610176049526,19.34610176049526,224657624.7837309,1123.2881239186545
30066,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,66.0,Espinal,Valor,35.96647782766281,22.888256559254014,12.00470180058485,ESPINAL,Valor,24986.94850307,30 066,26830,ESPINAL,VERACRUZ DE IGNACIO DE LA LLAVE,6.0,7.0,7.0,20.0,74.54342154304882,30.066.0,22.363026462914647,26.090197540067088,670399828.3373681,1117.3330472289467
31003,31.0,YUCATÁN,3.0,Akil,Valor,38.54898418686032,15.50376416902409,10.205567097315678,AKIL,Valor,27166.349113895,31 003,12285,AKIL,YUCATÁN,3.0,0.0,2.0,5.0,40.700040700040695,31.03.0,24.42002442002442,0.0,333738598.8642001,1112.4619962140005
17032,17.0,MORELOS,32.0,Zacualpan de Amilpas,Valor,26.996015039709718,17.732009763429275,10.70137391767756,ZACUALPAN DE AMILPAS,Valor,33350.3321002438,17 032,9965,ZACUALPAN DE AMILPAS,MORELOS,3.0,1.0,5.0,9.0,90.31610637230307,17.032.0,30.105368790767685,10.035122930255897,332336059.3789295,1107.7868645964318
29042,29.0,TLAXCALA,42.0,Xicohtzinco,Valor,37.340787315152575,16.890038119034113,10.200654639357056,XICOHTZINCO,Valor,39006.5254504868,29 042,14197,XICOHTZINCO,TLAXCALA,5.0,2.0,9.0,16.0,112.69986616890893,29.042.0,35.21870817778404,14.087483271113616,553775641.820561,1107.5512836411222
30114,30.0,VERACRUZ DE IGNACIO DE LA LLAVE,114.0,Nautla,Valor,35.971950882002425,27.584381129709822,12.052683043611863,NAUTLA,Valor,32752.1489314171,30 114,10130,NAUTLA,VERACRUZ DE IGNACIO DE LA LLAVE,3.0,1.0,3.0,7.0,69.10167818361303,30.0114.0,29.615004935834154,9.871668311944719,331779268.67525524,1105.930895584184
23009,23.0,QUINTANA ROO,9.0,Tulum,Valor,57.646487540396805,10.98742065141779,7.458209258978641,TULUM,Valor,40179.1017392857,23 009,46721,TULUM,QUINTANA ROO,17.0,1.0,6.0,24.0,51.368763511054986,23.09.0,36.38620748699728,2.140365146293958,1877207812.3611674,1104.2398896242162
